,Year,State,County,Deaths
4722,2015.0,IN,Monroe County,16.0
4723,2005.0,MI,Monroe County,16.0
4724,2006.0,MI,Monroe County,23.0
4725,2007.0,MI,Monroe County,29.0
4726,2008.0,MI,Monroe County,34.0
4727,2009.0,MI,Monroe County,18.0
4728,2010.0,MI,Monroe County,19.0
4729,2011.0,MI,Monroe County,20.0
4730,2012.0,MI,Monroe County,41.0
4731,2013.0,MI,Monroe County,36.0
4732,2014.0,MI,Monroe County,35.0
4733,2015.0,MI,Monroe County,46.0
4734,2004.0,NY,Monroe County,11.0
4735,2006.0,NY,Monroe County,52.0
4736,2007.0,NY,Monroe County,60.0
4737,2008.0,NY,Monroe County,53.0
4738,2009.0,NY,Monroe County,51.0
4739,2010.0,NY,Monroe County,57.0
4740,2011.0,NY,Monroe County,66.0
4741,2012.0,NY,Monroe County,72.0
4742,2013.0,NY,Monroe County,88.0
4743,2014.0,NY,Monroe County,97.0
4744,2015.0,NY,Monroe County,98.0
4745,2003.0,PA,Monroe County,17.0
4746,2004.0,PA,Monroe County,10.0
4747,2005.0,PA,Monroe County,18.0
4748,2006.0,PA,Monroe County,19.0
4749,2007.0,PA,Monroe County,23.0
4750,2008.0,PA,Monroe County,22.0
4751,2009.0,PA,Monroe County,27.0
4752,2010.0,PA,Monroe County,15.0
4753,2011.0,PA,Monroe County,18.0
4754,2012.0,PA,Monroe County,23.0
4755,2013.0,PA,Monroe County,22.0
4756,2014.0,PA,Monroe County,20.0
4757,2015.0,PA,Monroe County,36.0
4758,2015.0,TN,Monroe County,11.0
4759,2015.0,MI,Montcalm County,14.0
4760,2003.0,CA,Monterey County,29.0
4761,2004.0,CA,Monterey County,43.0
4762,2005.0,CA,Monterey County,40.0
4763,2006.0,CA,Monterey County,41.0
4764,2007.0,CA,Monterey County,15.0
4765,2008.0,CA,Monterey County,43.0
4766,2009.0,CA,Monterey County,33.0
4767,2010.0,CA,Monterey County,36.0
4768,2011.0,CA,Monterey County,37.0
4769,2012.0,CA,Monterey County,37.0
4770,2013.0,CA,Monterey County,50.0
4771,2014.0,CA,Monterey County,37.0
4772,2015.0,CA,Monterey County,38.0
4773,2004.0,AL,Montgomery County,10.0
4774,2006.0,AL,Montgomery County,12.0
4775,2009.0,AL,Montgomery County,11.0
4776,2010.0,AL,Montgomery County,16.0
4777,2012.0,AL,Montgomery County,15.0
4778,2014.0,AL,Montgomery County,18.0
4779,2015.0,AL,Montgomery County,12.0
4780,2011.0,IN,Montgomery County,11.0
4781,2012.0,IN,Montgomery County,12.0
4782,2008.0,KY,Montgomery County,13.0
4783,2003.0,MD,Montgomery County,28.0
4784,2004.0,MD,Montgomery County,29.0
4785,2005.0,MD,Montgomery County,29.0
4786,2006.0,MD,Montgomery County,38.0
4787,2007.0,MD,Montgomery County,40.0
4788,2008.0,MD,Montgomery County,45.0
4789,2009.0,MD,Montgomery County,44.0
4790,2010.0,MD,Montgomery County,18.0
4791,2011.0,MD,Montgomery County,44.0
4792,2012.0,MD,Montgomery County,49.0
4793,2013.0,MD,Montgomery County,47.0
4794,2014.0,MD,Montgomery County,73.0
4795,2015.0,MD,Montgomery County,92.0
4796,2003.0,OH,Montgomery County,52.0
4797,2004.0,OH,Montgomery County,137.0
4798,2005.0,OH,Montgomery County,131.0
4799,2006.0,OH,Montgomery County,142.0
4800,2007.0,OH,Montgomery County,131.0
4801,2008.0,OH,Montgomery County,164.0
4802,2009.0,OH,Montgomery County,92.0
4803,2010.0,OH,Montgomery County,130.0
4804,2011.0,OH,Montgomery County,131.0
4805,2012.0,OH,Montgomery County,168.0
4806,2013.0,OH,Montgomery County,212.0
4807,2014.0,OH,Montgomery County,264.0
4808,2015.0,OH,Montgomery County,258.0
4809,2003.0,PA,Montgomery County,67.0
4810,2004.0,PA,Montgomery County,77.0
4811,2005.0,PA,Montgomery County,63.0
4812,2006.0,PA,Montgomery County,127.0
4813,2007.0,PA,Montgomery County,90.0
4814,2008.0,PA,Montgomery County,102.0
4815,2009.0,PA,Montgomery County,107.0
4816,2010.0,PA,Montgomery County,109.0
4817,2011.0,PA,Montgomery County,111.0
4818,2012.0,PA,Montgomery County,134.0
4819,2013.0,PA,Montgomery County,136.0
4820,2014.0,PA,Montgomery County,147.0
4821,2015.0,PA,Montgomery County,158.0
4822,2005.0,TN,Montgomery County,14.0
4823,2007.0,TN,Montgomery County,15.0
4824,2009.0,TN,Montgomery County,15.0
4825,2010.0,TN,Montgomery County,17.0
4826,2011.0,TN,Montgomery County,18.0
4827,2012.0,TN,Montgomery County,23.0
4828,2013.0,TN,Montgomery County,22.0
4829,2014.0,TN,Montgomery County,22.0
4830,2015.0,TN,Montgomery County,33.0
4831,2003.0,TX,Montgomery County,57.0
4832,2004.0,TX,Montgomery County,28.0
4833,2005.0,TX,Montgomery County,41.0
4834,2006.0,TX,Montgomery County,73.0
4835,2007.0,TX,Montgomery County,58.0
4836,2008.0,TX,Montgomery County,51.0
4837,2009.0,TX,Montgomery County,54.0
4838,2010.0,TX,Montgomery County,30.0
4839,2011.0,TX,Montgomery County,42.0
4840,2012.0,TX,Montgomery County,33.0
4841,2013.0,TX,Montgomery County,41.0
4842,2014.0,TX,Montgomery County,31.0
4843,2015.0,TX,Montgomery County,48.0
4844,2005.0,VA,Montgomery County,10.0
4845,2008.0,VA,Montgomery County,11.0
4846,2009.0,VA,Montgomery County,12.0
4847,2011.0,VA,Montgomery County,13.0
4848,2014.0,NC,Moore County,11.0
4849,2015.0,NC,Moore County,11.0
4850,2004.0,AL,Morgan County,11.0
4851,2005.0,AL,Morgan County,10.0
4852,2006.0,AL,Morgan County,12.0
4853,2007.0,AL,Morgan County,15.0
4854,2008.0,AL,Morgan County,17.0
4855,2009.0,AL,Morgan County,28.0
4856,2010.0,AL,Morgan County,13.0
4857,2011.0,AL,Morgan County,14.0
4858,2012.0,AL,Morgan County,18.0
4859,2013.0,AL,Morgan County,18.0
4860,2015.0,AL,Morgan County,20.0
4861,2009.0,IN,Morgan County,18.0
4862,2010.0,IN,Morgan County,15.0
4863,2012.0,IN,Morgan County,23.0
4864,2013.0,IN,Morgan County,11.0
4865,2014.0,IN,Morgan County,17.0
4866,2015.0,IN,Morgan County,19.0
4867,2015.0,TN,Morgan County,10.0
4868,2003.0,NJ,Morris County,30.0
4869,2004.0,NJ,Morris County,18.0
4870,2005.0,NJ,Morris County,24.0
4871,2006.0,NJ,Morris County,23.0
4872,2007.0,NJ,Morris County,18.0
4873,2008.0,NJ,Morris County,27.0
4874,2010.0,NJ,Morris County,32.0
4875,2011.0,NJ,Morris County,34.0
4876,2012.0,NJ,Morris County,49.0
4877,2013.0,NJ,Morris County,39.0
4878,2014.0,NJ,Morris County,41.0
4879,2015.0,NJ,Morris County,44.0
4880,2003.0,OR,Multnomah County,147.0
4881,2004.0,OR,Multnomah County,146.0
4882,2005.0,OR,Multnomah County,157.0
4883,2006.0,OR,Multnomah County,165.0
4884,2007.0,OR,Multnomah County,178.0
4885,2008.0,OR,Multnomah County,156.0
4886,2009.0,OR,Multnomah County,146.0
4887,2010.0,OR,Multnomah County,143.0
4888,2011.0,OR,Multnomah County,160.0
4889,2012.0,OR,Multnomah County,146.0
4890,2013.0,OR,Multnomah County,141.0
4891,2014.0,OR,Multnomah County,139.0
4892,2015.0,OR,Multnomah County,147.0
4893,2008.0,GA,Murray County,11.0
4894,2010.0,GA,Murray County,10.0
4895,2011.0,GA,Murray County,15.0
4896,2012.0,GA,Murray County,10.0
4897,2013.0,GA,Murray County,10.0
4898,2014.0,GA,Murray County,10.0
4899,2003.0,GA,Muscogee County,13.0
4900,2008.0,GA,Muscogee County,11.0
4901,2009.0,GA,Muscogee County,14.0
4902,2010.0,GA,Muscogee County,23.0
4903,2011.0,GA,Muscogee County,21.0
4904,2012.0,GA,Muscogee County,21.0
4905,2013.0,GA,Muscogee County,11.0
4906,2014.0,GA,Muscogee County,21.0
4907,2015.0,GA,Muscogee County,14.0
4908,2003.0,MI,Muskegon County,12.0
4909,2004.0,MI,Muskegon County,12.0
4910,2005.0,MI,Muskegon County,14.0
4911,2006.0,MI,Muskegon County,15.0
4912,2007.0,MI,Muskegon County,27.0
4913,2008.0,MI,Muskegon County,14.0
4914,2009.0,MI,Muskegon County,19.0
4915,2010.0,MI,Muskegon County,28.0
4916,2011.0,MI,Muskegon County,23.0
4917,2012.0,MI,Muskegon County,17.0
4918,2013.0,MI,Muskegon County,33.0
4919,2014.0,MI,Muskegon County,44.0
4920,2015.0,MI,Muskegon County,30.0
4921,2013.0,OH,Muskingum County,10.0
4922,2015.0,OH,Muskingum County,13.0
4923,2004.0,OK,Muskogee County,14.0
4924,2007.0,OK,Muskogee County,12.0
4925,2008.0,OK,Muskogee County,16.0
4926,2009.0,OK,Muskogee County,15.0
4927,2010.0,OK,Muskogee County,16.0
4928,2011.0,OK,Muskogee County,15.0
4929,2012.0,OK,Muskogee County,12.0
4930,2013.0,OK,Muskogee County,14.0
4931,2014.0,OK,Muskogee County,28.0
4932,2015.0,OK,Muskogee County,18.0
4933,2015.0,TX,Nacogdoches County,15.0
4934,2003.0,CA,Napa County,13.0
4935,2007.0,CA,Napa County,10.0
4936,2008.0,CA,Napa County,11.0
4937,2009.0,CA,Napa County,11.0
4938,2010.0,CA,Napa County,13.0
4939,2012.0,CA,Napa County,14.0
4940,2013.0,CA,Napa County,12.0
4941,2014.0,CA,Napa County,11.0
4942,2015.0,CA,Napa County,17.0
4943,2006.0,NC,Nash County,10.0
4944,2011.0,NC,Nash County,10.0
4945,2012.0,NC,Nash County,14.0
4946,2013.0,NC,Nash County,11.0
4947,2015.0,NC,Nash County,10.0
4948,2004.0,FL,Nassau County,13.0
4949,2005.0,FL,Nassau County,17.0
4950,2007.0,FL,Nassau County,10.0
4951,2008.0,FL,Nassau County,17.0
4952,2009.0,FL,Nassau County,10.0
4953,2010.0,FL,Nassau County,14.0
4954,2011.0,FL,Nassau County,13.0
4955,2012.0,FL,Nassau County,16.0
4956,2013.0,FL,Nassau County,14.0
4957,2003.0,NY,Nassau County,32.0
4958,2004.0,NY,Nassau County,26.0
4959,2005.0,NY,Nassau County,28.0
4960,2006.0,NY,Nassau County,114.0
4961,2007.0,NY,Nassau County,122.0
4962,2008.0,NY,Nassau County,130.0
4963,2009.0,NY,Nassau County,118.0
4964,2010.0,NY,Nassau County,105.0
4965,2011.0,NY,Nassau County,146.0
4966,2012.0,NY,Nassau County,157.0
4967,2013.0,NY,Nassau County,169.0
4968,2014.0,NY,Nassau County,169.0
4969,2015.0,NY,Nassau County,199.0
4970,2009.0,WY,Natrona County,12.0
4971,2010.0,WY,Natrona County,10.0
4972,2012.0,WY,Natrona County,12.0
4973,2013.0,WY,Natrona County,14.0
4974,2014.0,WY,Natrona County,17.0
4975,2015.0,WY,Natrona County,13.0
4976,2004.0,AZ,Navajo County,12.0
4977,2006.0,AZ,Navajo County,10.0
4978,2007.0,AZ,Navajo County,15.0
4979,2009.0,AZ,Navajo County,17.0
4980,2010.0,AZ,Navajo County,13.0
4981,2011.0,AZ,Navajo County,11.0
4982,2012.0,AZ,Navajo County,17.0
4983,2013.0,AZ,Navajo County,22.0
4984,2014.0,AZ,Navajo County,18.0
4985,2015.0,AZ,Navajo County,10.0
4986,2005.0,CA,Nevada County,11.0
4987,2006.0,CA,Nevada County,10.0
4988,2007.0,CA,Nevada County,11.0
4989,2008.0,CA,Nevada County,11.0
4990,2011.0,CA,Nevada County,12.0
4991,2012.0,CA,Nevada County,22.0
4992,2013.0,CA,Nevada County,23.0
4993,2014.0,CA,Nevada County,16.0
4994,2015.0,CA,Nevada County,17.0
4995,2003.0,DE,New Castle County,54.0
4996,2004.0,DE,New Castle County,67.0
4997,2005.0,DE,New Castle County,37.0
4998,2006.0,DE,New Castle County,41.0
4999,2007.0,DE,New Castle County,50.0
5000,2008.0,DE,New Castle County,67.0
5001,2009.0,DE,New Castle County,75.0
5002,2010.0,DE,New Castle County,70.0
5003,2011.0,DE,New Castle County,82.0
5004,2012.0,DE,New Castle County,76.0
5005,2013.0,DE,New Castle County,88.0
5006,2014.0,DE,New Castle County,117.0
5007,2015.0,DE,New Castle County,106.0
5008,2003.0,NC,New Hanover County,20.0
5009,2004.0,NC,New Hanover County,23.0
5010,2005.0,NC,New Hanover County,36.0
5011,2006.0,NC,New Hanover County,19.0
5012,2007.0,NC,New Hanover County,20.0
5013,2008.0,NC,New Hanover County,31.0
5014,2009.0,NC,New Hanover County,25.0
5015,2010.0,NC,New Hanover County,28.0
5016,2011.0,NC,New Hanover County,36.0
5017,2012.0,NC,New Hanover County,41.0
5018,2013.0,NC,New Hanover County,35.0
5019,2014.0,NC,New Hanover County,34.0
5020,2015.0,NC,New Hanover County,50.0
5021,2003.0,CT,New Haven County,80.0
5022,2004.0,CT,New Haven County,87.0
5023,2005.0,CT,New Haven County,107.0
5024,2006.0,CT,New Haven County,114.0
5025,2007.0,CT,New Haven County,116.0
5026,2008.0,CT,New Haven County,106.0
5027,2009.0,CT,New Haven County,122.0
5028,2010.0,CT,New Haven County,109.0
5029,2011.0,CT,New Haven County,127.0
5030,2012.0,CT,New Haven County,109.0
5031,2013.0,CT,New Haven County,153.0
5032,2014.0,CT,New Haven County,150.0
5033,2015.0,CT,New Haven County,209.0
5034,2003.0,CT,New London County,29.0
5035,2004.0,CT,New London County,25.0
5036,2005.0,CT,New London County,16.0
5037,2006.0,CT,New London County,27.0
5038,2007.0,CT,New London County,24.0
5039,2008.0,CT,New London County,22.0
5040,2009.0,CT,New London County,30.0
5041,2010.0,CT,New London County,24.0
5042,2011.0,CT,New London County,35.0
5043,2012.0,CT,New London County,43.0
5044,2013.0,CT,New London County,58.0
5045,2014.0,CT,New London County,49.0
5046,2015.0,CT,New London County,77.0
5047,2003.0,NY,New York County,232.0
5048,2004.0,NY,New York County,176.0
5049,2005.0,NY,New York County,227.0
5050,2006.0,NY,New York County,234.0
5051,2007.0,NY,New York County,174.0
5052,2008.0,NY,New York County,158.0
5053,2009.0,NY,New York County,144.0
5054,2010.0,NY,New York County,134.0
5055,2011.0,NY,New York County,166.0
5056,2012.0,NY,New York County,198.0
5057,2013.0,NY,New York County,205.0
5058,2014.0,NY,New York County,196.0
5059,2015.0,NY,New York County,210.0
5060,2004.0,RI,Newport County,10.0
5061,2006.0,RI,Newport County,10.0
5062,2013.0,RI,Newport County,15.0
5063,2003.0,VA,Newport News city,10.0
5064,2004.0,VA,Newport News city,16.0
5065,2006.0,VA,Newport News city,17.0
5066,2009.0,VA,Newport News city,19.0
5067,2010.0,VA,Newport News city,11.0
5068,2013.0,VA,Newport News city,15.0
5069,2014.0,VA,Newport News city,24.0
5070,2015.0,VA,Newport News city,20.0
5071,2007.0,GA,Newton County,10.0
5072,2009.0,GA,Newton County,13.0
5073,2011.0,GA,Newton County,10.0
5074,2013.0,GA,Newton County,10.0
5075,2015.0,GA,Newton County,12.0
5076,2006.0,NY,Niagara County,12.0
5077,2007.0,NY,Niagara County,13.0
5078,2008.0,NY,Niagara County,28.0
5079,2009.0,NY,Niagara County,14.0
5080,2010.0,NY,Niagara County,29.0
5081,2011.0,NY,Niagara County,18.0
5082,2012.0,NY,Niagara County,27.0
5083,2013.0,NY,Niagara County,30.0
5084,2014.0,NY,Niagara County,28.0
5085,2015.0,NY,Niagara County,48.0
5086,2011.0,WV,Nicholas County,13.0
5087,2012.0,WV,Nicholas County,11.0
5088,2013.0,WV,Nicholas County,10.0
5089,2003.0,MA,Norfolk County,41.0
5090,2004.0,MA,Norfolk County,47.0
5091,2005.0,MA,Norfolk County,83.0
5092,2006.0,MA,Norfolk County,67.0
5093,2007.0,MA,Norfolk County,70.0
5094,2008.0,MA,Norfolk County,72.0
5095,2009.0,MA,Norfolk County,79.0
5096,2010.0,MA,Norfolk County,71.0
5097,2011.0,MA,Norfolk County,80.0
5098,2012.0,MA,Norfolk County,88.0
5099,2013.0,MA,Norfolk County,90.0
5100,2014.0,MA,Norfolk County,118.0
5101,2015.0,MA,Norfolk County,159.0
5102,2003.0,VA,Norfolk city,10.0
5103,2004.0,VA,Norfolk city,15.0
5104,2005.0,VA,Norfolk city,20.0
5105,2006.0,VA,Norfolk city,21.0
5106,2007.0,VA,Norfolk city,36.0
5107,2008.0,VA,Norfolk city,13.0
5108,2009.0,VA,Norfolk city,16.0
5109,2010.0,VA,Norfolk city,10.0
5110,2011.0,VA,Norfolk city,26.0
5111,2012.0,VA,Norfolk city,24.0
5112,2013.0,VA,Norfolk city,36.0
5113,2014.0,VA,Norfolk city,28.0
5114,2015.0,VA,Norfolk city,36.0
5115,2003.0,PA,Northampton County,13.0
5116,2004.0,PA,Northampton County,16.0
5117,2005.0,PA,Northampton County,17.0
5118,2006.0,PA,Northampton County,15.0
5119,2007.0,PA,Northampton County,22.0
5120,2008.0,PA,Northampton County,21.0
5121,2009.0,PA,Northampton County,30.0
5122,2010.0,PA,Northampton County,25.0
5123,2011.0,PA,Northampton County,37.0
5124,2012.0,PA,Northampton County,35.0
5125,2013.0,PA,Northampton County,39.0
5126,2014.0,PA,Northampton County,26.0
5127,2015.0,PA,Northampton County,80.0
5128,2010.0,PA,Northumberland County,10.0
5129,2011.0,PA,Northumberland County,10.0
5130,2013.0,PA,Northumberland County,14.0
5131,2014.0,PA,Northumberland County,13.0
5132,2015.0,PA,Northumberland County,15.0
5133,2003.0,TX,Nueces County,37.0
5134,2004.0,TX,Nueces County,29.0
5135,2005.0,TX,Nueces County,37.0
5136,2006.0,TX,Nueces County,59.0
5137,2007.0,TX,Nueces County,37.0
5138,2008.0,TX,Nueces County,40.0
5139,2009.0,TX,Nueces County,53.0
5140,2010.0,TX,Nueces County,45.0
5141,2011.0,TX,Nueces County,58.0
5142,2012.0,TX,Nueces County,49.0
5143,2013.0,TX,Nueces County,53.0
5144,2014.0,TX,Nueces County,56.0
5145,2015.0,TX,Nueces County,53.0
5146,2005.0,NV,Nye County,10.0
5147,2008.0,NV,Nye County,11.0
5148,2009.0,NV,Nye County,10.0
5149,2010.0,NV,Nye County,17.0
5150,2012.0,NV,Nye County,12.0
5151,2015.0,NV,Nye County,15.0
5152,2003.0,MI,Oakland County,113.0
5153,2004.0,MI,Oakland County,121.0
5154,2005.0,MI,Oakland County,160.0
5155,2006.0,MI,Oakland County,200.0
5156,2007.0,MI,Oakland County,163.0
5157,2008.0,MI,Oakland County,181.0
5158,2009.0,MI,Oakland County,213.0
5159,2010.0,MI,Oakland County,192.0
5160,2011.0,MI,Oakland County,197.0
5161,2012.0,MI,Oakland County,230.0
5162,2013.0,MI,Oakland County,213.0
5163,2014.0,MI,Oakland County,261.0
5164,2015.0,MI,Oakland County,250.0
5165,2003.0,NJ,Ocean County,34.0
5166,2004.0,NJ,Ocean County,28.0
5167,2005.0,NJ,Ocean County,31.0
5168,2006.0,NJ,Ocean County,29.0
5169,2007.0,NJ,Ocean County,54.0
5170,2008.0,NJ,Ocean County,44.0
5171,2010.0,NJ,Ocean County,54.0
5172,2011.0,NJ,Ocean County,72.0
5173,2012.0,NJ,Ocean County,103.0
5174,2013.0,NJ,Ocean County,145.0
5175,2014.0,NJ,Ocean County,120.0
5176,2015.0,NJ,Ocean County,139.0
5177,2004.0,SC,Oconee County,10.0
5178,2005.0,SC,Oconee County,11.0
5179,2006.0,SC,Oconee County,14.0
5180,2007.0,SC,Oconee County,17.0
5181,2008.0,SC,Oconee County,20.0
5182,2009.0,SC,Oconee County,15.0
5183,2010.0,SC,Oconee County,16.0
5184,2011.0,SC,Oconee County,21.0
5185,2012.0,SC,Oconee County,20.0
5186,2013.0,SC,Oconee County,12.0
5187,2014.0,SC,Oconee County,20.0
5188,2015.0,SC,Oconee County,19.0
5189,2015.0,WV,Ohio County,13.0
5190,2003.0,FL,Okaloosa County,20.0
5191,2004.0,FL,Okaloosa County,22.0
5192,2005.0,FL,Okaloosa County,21.0
5193,2006.0,FL,Okaloosa County,27.0
5194,2007.0,FL,Okaloosa County,29.0
5195,2008.0,FL,Okaloosa County,16.0
5196,2009.0,FL,Okaloosa County,16.0
5197,2010.0,FL,Okaloosa County,13.0
5198,2011.0,FL,Okaloosa County,16.0
5199,2012.0,FL,Okaloosa County,14.0
5200,2014.0,FL,Okaloosa County,17.0
5201,2015.0,FL,Okaloosa County,39.0
5202,2008.0,FL,Okeechobee County,11.0
5203,2011.0,FL,Okeechobee County,10.0
5204,2012.0,FL,Okeechobee County,10.0
5205,2015.0,FL,Okeechobee County,10.0
5206,2003.0,OK,Oklahoma County,75.0
5207,2004.0,OK,Oklahoma County,99.0
5208,2005.0,OK,Oklahoma County,86.0
5209,2006.0,OK,Oklahoma County,96.0
5210,2007.0,OK,Oklahoma County,130.0
5211,2008.0,OK,Oklahoma County,101.0
5212,2009.0,OK,Oklahoma County,108.0
5213,2010.0,OK,Oklahoma County,153.0
5214,2011.0,OK,Oklahoma County,142.0
5215,2012.0,OK,Oklahoma County,179.0
5216,2013.0,OK,Oklahoma County,167.0
5217,2014.0,OK,Oklahoma County,161.0
5218,2015.0,OK,Oklahoma County,136.0
5219,2012.0,OK,Okmulgee County,10.0
5220,2015.0,KY,Oldham County,12.0
5221,2011.0,MN,Olmsted County,11.0
5222,2012.0,MN,Olmsted County,13.0
5223,2013.0,MN,Olmsted County,15.0
5224,2014.0,MN,Olmsted County,15.0
5225,2007.0,NY,Oneida County,10.0
5226,2013.0,NY,Oneida County,20.0
5227,2014.0,NY,Oneida County,36.0
5228,2015.0,NY,Oneida County,37.0
5229,2003.0,NY,Onondaga County,10.0
5230,2006.0,NY,Onondaga County,27.0
5231,2007.0,NY,Onondaga County,39.0
5232,2008.0,NY,Onondaga County,57.0
5233,2009.0,NY,Onondaga County,34.0
5234,2010.0,NY,Onondaga County,33.0
5235,2011.0,NY,Onondaga County,37.0
5236,2012.0,NY,Onondaga County,60.0
5237,2013.0,NY,Onondaga County,56.0
5238,2014.0,NY,Onondaga County,70.0
5239,2015.0,NY,Onondaga County,89.0
5240,2005.0,NC,Onslow County,12.0
5241,2006.0,NC,Onslow County,15.0
5242,2007.0,NC,Onslow County,15.0
5243,2008.0,NC,Onslow County,10.0
5244,2009.0,NC,Onslow County,20.0
5245,2010.0,NC,Onslow County,11.0
5246,2011.0,NC,Onslow County,18.0
5247,2012.0,NC,Onslow County,18.0
5248,2013.0,NC,Onslow County,16.0
5249,2014.0,NC,Onslow County,17.0
5250,2015.0,NC,Onslow County,17.0
5251,2006.0,NY,Ontario County,11.0
5252,2014.0,NY,Ontario County,11.0
5253,2003.0,CA,Orange County,228.0
5254,2004.0,CA,Orange County,256.0
5255,2005.0,CA,Orange County,257.0
5256,2006.0,CA,Orange County,260.0
5257,2007.0,CA,Orange County,299.0
5258,2008.0,CA,Orange County,324.0
5259,2009.0,CA,Orange County,336.0
5260,2010.0,CA,Orange County,313.0
5261,2011.0,CA,Orange County,319.0
5262,2012.0,CA,Orange County,320.0
5263,2013.0,CA,Orange County,358.0
5264,2014.0,CA,Orange County,363.0
5265,2015.0,CA,Orange County,391.0
5266,2003.0,FL,Orange County,83.0
5267,2004.0,FL,Orange County,97.0
5268,2005.0,FL,Orange County,90.0
5269,2006.0,FL,Orange County,108.0
5270,2007.0,FL,Orange County,110.0
5271,2008.0,FL,Orange County,120.0
5272,2009.0,FL,Orange County,120.0
5273,2010.0,FL,Orange County,149.0
5274,2011.0,FL,Orange County,148.0
5275,2012.0,FL,Orange County,131.0
5276,2013.0,FL,Orange County,122.0
5277,2014.0,FL,Orange County,177.0
5278,2015.0,FL,Orange County,195.0
5279,2007.0,NC,Orange County,10.0
5280,2011.0,NC,Orange County,10.0
5281,2012.0,NC,Orange County,10.0
5282,2006.0,NY,Orange County,31.0
5283,2007.0,NY,Orange County,25.0
5284,2008.0,NY,Orange County,29.0
5285,2009.0,NY,Orange County,46.0
5286,2010.0,NY,Orange County,55.0
5287,2011.0,NY,Orange County,40.0
5288,2012.0,NY,Orange County,48.0
5289,2013.0,NY,Orange County,56.0
5290,2014.0,NY,Orange County,65.0
5291,2015.0,NY,Orange County,67.0
5292,2003.0,TX,Orange County,17.0
5293,2004.0,TX,Orange County,18.0
5294,2005.0,TX,Orange County,19.0
5295,2006.0,TX,Orange County,34.0
5296,2007.0,TX,Orange County,21.0
5297,2008.0,TX,Orange County,20.0
5298,2009.0,TX,Orange County,29.0
5299,2010.0,TX,Orange County,25.0
5300,2011.0,TX,Orange County,16.0
5301,2012.0,TX,Orange County,14.0
5302,2013.0,TX,Orange County,10.0
5303,2014.0,TX,Orange County,13.0
5304,2015.0,TX,Orange County,12.0
5305,2014.0,VA,Orange County,10.0
5306,2003.0,LA,Orleans Parish,65.0
5307,2004.0,LA,Orleans Parish,76.0
5308,2005.0,LA,Orleans Parish,51.0
5309,2006.0,LA,Orleans Parish,60.0
5310,2007.0,LA,Orleans Parish,59.0
5311,2008.0,LA,Orleans Parish,50.0
5312,2009.0,LA,Orleans Parish,45.0
5313,2010.0,LA,Orleans Parish,17.0
5314,2011.0,LA,Orleans Parish,40.0
5315,2012.0,LA,Orleans Parish,65.0
5316,2013.0,LA,Orleans Parish,113.0
5317,2014.0,LA,Orleans Parish,104.0
5318,2015.0,LA,Orleans Parish,96.0
5319,2003.0,FL,Osceola County,12.0
5320,2004.0,FL,Osceola County,13.0
5321,2005.0,FL,Osceola County,16.0
5322,2006.0,FL,Osceola County,13.0
5323,2007.0,FL,Osceola County,26.0
5324,2008.0,FL,Osceola County,18.0
5325,2009.0,FL,Osceola County,15.0
5326,2010.0,FL,Osceola County,22.0
5327,2011.0,FL,Osceola County,35.0
5328,2012.0,FL,Osceola County,29.0
5329,2013.0,FL,Osceola County,27.0
5330,2014.0,FL,Osceola County,36.0
5331,2015.0,FL,Osceola County,37.0
5332,2007.0,NY,Oswego County,11.0
5333,2009.0,NY,Oswego County,11.0
